f1,f2,f3,f4,f5,f6,iqa
2.0874003705275253,1.9581913576251142,1.8615789310946573,1.852744460645571,0.6644388145626101,-2.1434517793478594,-54.962159312
1.935379536425115,1.990246088273758,1.8857672492175142,1.916774886761572,0.5286355181984579,-2.1061564569709805,-54.963547517
2.212020321541912,1.9282971209805357,1.7558850623667486,1.8540389452388177,0.33001459813617007,-3.1399496397225293,-54.94632507
2.5377649422860156,1.868095737675624,1.5546640185016378,2.0117600825182462,0.349243978205674,-2.4890778671531204,-54.92655499
1.6077848584728178,2.0056592897134684,1.9986806928252503,1.839450865822909,0.5616567761468904,-2.372059722283892,-54.940530909
2.264126139103385,2.0206512473262803,1.9211237403593946,2.358279757448858,0.26873864392349717,-1.4812318241888425,-54.928737316
1.9384232234387104,1.723474567527245,2.1066676899729915,1.826598064998699,0.5592965076806632,-2.1127944618818626,-54.957059567
1.8628699065912617,1.9585178669964691,1.7688759129271918,1.9319442904906636,0.4491043437114637,-2.728550194774584,-54.959519991
2.0389078353969152,1.9309008607105105,2.446945471160655,1.9987500237064464,0.6154585962944471,-1.9514395591718539,-54.967917854
2.010006009034363,1.9511622463868232,2.078324038001346,2.1283197488764602,0.009377346037790689,1.5413636703840035,-54.951673754
2.1293516794840537,1.9941175990782312,2.0148447210791693,1.9657038804293216,0.3527388858407095,-2.676671496037336,-54.955376089
1.9635194208012234,1.9306637822998511,2.3001371001583966,1.8565608883762543,0.3816320297994236,-2.4353786457739814,-54.964949766
2.0038762186827417,1.8841753062873163,2.0766699220133304,1.9511161669466164,0.1653633878281529,3.140798561524336,-54.957716136
1.8812694712858038,2.053040827761056,1.3723061526409694,1.991791488709149,0.446697147397893,-2.140332736572903,-54.953278978
1.9249880937985433,2.2419980179326315,1.57252764415252,2.02071223758289,0.3547731724771141,-2.554469873126439,-54.945096131
1.7820404440058393,1.8810124004949074,1.869717457514588,1.9279753354538154,1.0909309236929836,-2.0789965085378683,-54.969156386
2.036041810418874,1.926846784464184,2.1465356752901257,2.114360720276511,0.9225667916238821,-2.1744227765660247,-54.966858071
1.856713152959217,1.9342217130170078,1.951006634846604,1.658931830669383,0.944560199950036,-1.9314355494662847,-54.95543587
2.018784187132716,2.0217000982383864,1.9873092040611904,1.9874962410903918,0.07476494068663839,2.284739582195229,-54.952599797
1.779524583204702,2.0729977420370242,1.696881850394765,2.2468014104619236,0.3654232328999854,-2.9412296815660772,-54.939240256
2.45801686725431,2.091846133056182,1.9553835187332023,2.118831126778099,0.13469319745837266,-1.9380579103944955,-54.926023217
2.0101908304580944,2.093630486985359,1.618552529789881,2.314298285735401,0.24684314713851152,-2.7503729835246986,-54.93564288
2.2824713421718177,1.9485735796908465,1.658585188080473,1.8948029824289627,0.3887899797618409,-1.5237227466914969,-54.943904193
1.9538013418559554,2.0010237121178793,2.151523196057448,2.0613178984821636,0.1789779007471421,0.15571058337556543,-54.954475629
1.8758308321616874,2.181374827302344,1.9177513652519576,2.2406086947149775,0.23849944456463126,-1.4088764219297174,-54.939449829
1.9462589429608848,1.872600973838172,2.061458447486479,1.914660433485106,0.13430094489356714,-0.7461601408900039,-54.95744976
2.029113092203828,1.7679042641944094,2.038200241513345,1.952445049620524,0.12157905522169067,-1.4960093058604707,-54.952016755
2.218272710136347,1.986533541884201,1.5820170872365238,2.083181718187855,0.4744949226604312,-1.9249320245782584,-54.946151741
2.0800031682306424,2.0462207780816177,1.975840353950082,2.2826381345262328,0.4195033503587153,-1.8662244022644612,-54.945298084
1.877058787355453,1.923049325934877,1.782865749554761,1.8391552050125264,0.137411177344543,3.108515792948452,-54.952627931
2.4672450428039676,2.071653620243772,1.6073470576216815,2.1104349927846187,0.5663305845780259,-2.3437063110288268,-54.931336797
1.9616999887970141,2.123803726945315,1.8564210368096021,1.9520835145068993,0.387212716669815,-1.4468140213193263,-54.953779934
2.287870097302547,2.0286994303451817,1.6410840624571152,2.3157810082578734,0.3701304793237229,-2.8061965641311883,-54.927931446
2.1162835533082482,1.9857978849693354,2.113338061482919,1.9873135301388791,0.04065632866926732,2.7007306357396264,-54.952519958
1.8948245029732729,1.9983012697596627,2.047128522387654,1.9177166749371315,0.15779783663268143,-0.7216299604029645,-54.956747423
2.048277722207221,1.9704157806531797,2.0695817497559497,2.110808043770996,0.02486505833011899,0.5579715635034487,-54.950719967
2.092687791059234,2.118667128829945,1.9642122482684279,1.9501839331491397,0.2263976049362606,-1.1637870232412355,-54.949156518
2.0608743620398924,2.0388920680837486,1.961981130159484,2.1595870133559427,0.15206296647541906,2.519278955614633,-54.944989986
1.9958845446201492,2.0167240554772237,2.162619880070333,2.03285209113158,0.2065522388178718,-0.2715190241777265,-54.95505142
1.8715448833477728,1.8370557968078727,1.906103372457422,1.992598155324361,0.3721496681246522,-1.1153717152342586,-54.95549091
2.0315286449680103,1.7799902473756666,2.023815377407491,1.9523953220544643,0.10096598765168831,2.788067639993261,-54.951481216
2.04962113183126,1.930581830951468,1.7194281655733188,1.7382578350824684,0.412922107022061,-2.70090665208949,-54.950035727
2.078888630287069,1.988414056447712,2.056066439063883,2.083533874647965,0.03763065726471599,0.2257289178839753,-54.95003627
1.760532316192863,1.8952341585251287,1.898637528102453,1.9308170544675063,0.2914612958586671,-1.617442127954826,-54.953582712
1.9338638207162901,1.9465908165007244,2.362406365603063,1.992403007188182,0.40361173997456357,-1.228764151106996,-54.965585015
1.8868079573830614,1.9299711422326595,2.1649665174176533,1.9634469999804383,0.3549851474354722,-1.3474194878694232,-54.962844054
2.013555537845564,2.1935839020150456,1.6051643959557256,1.9653987693724309,0.47337189754815606,3.0544143493094618,-54.947685219
1.8735923877646454,2.1103286121065117,1.8172604918459592,2.0232778170328523,0.8298614527913853,-2.7761559042226334,-54.961508944
2.0157738306195343,1.9417276600131705,1.861184161073664,1.7193396737823843,0.2617831030058425,-1.3772648121589248,-54.947371927
2.1141770246052474,1.9899708150892768,2.006791851441964,1.9475018630856207,0.09437245476921505,2.474260647745953,-54.950976075
1.9776909593899805,1.9588704543197908,1.5940072645537762,2.085226546173973,0.37708601163129807,-3.0792621262355824,-54.951872768
1.8996761979050245,1.9377070738898756,1.8496803277618152,2.3073803734974687,0.10090387131714534,-2.047044657073334,-54.941291247
1.838461506655885,1.8677732954005761,2.121857978127303,2.137923557562026,0.6275647486672654,-2.441105187867793,-54.960224085
1.7777979616515776,2.087636208995702,1.7525620856883033,2.1388665330284113,0.4385348093891284,3.066292962929251,-54.944195763
1.862077607092447,1.8589075932713184,1.896889752984196,1.7677903614304975,0.8557487181899212,-2.439800674521492,-54.963742728
2.0769745896363694,2.131327202693351,1.9173243296921048,2.1655746026883014,0.16471676408621977,2.7959458101846772,-54.9408018
2.041049260673413,1.9823631883061905,1.9802169977183164,2.1380661328524226,0.14486407842771762,2.423921723714839,-54.947999539
2.0365911880394245,1.8466921788244879,1.6102417165894651,2.251654377987217,0.3772214859932655,-1.6726740759059904,-54.942274894
1.803482115824433,1.8460159713488653,2.1582650779632404,1.7111059655289074,0.4905334390518136,-1.8653553763906952,-54.953380989
2.2595657537173506,1.9166419100092404,1.9643213828138568,1.828611360157763,1.0181771624128741,-1.7443129537519022,-54.958763777
2.319553534883885,2.2041942045857135,1.9675519260960166,2.0692771864297708,0.18538337517988288,-2.334299767726651,-54.932297001
1.800490425067356,1.924495147582475,1.7625915069670126,1.9622197313699707,0.3690421146036239,3.0963639423561613,-54.953767402
2.119795102384272,2.2175751394062795,1.636060572570723,2.047903384455082,0.5555049170562097,-1.7641190433382143,-54.944427237
1.7205236349701036,1.9110004635477977,1.8336775320484002,1.6988836727194478,0.19939325292713753,-2.4051810592128313,-54.93837411
2.2829316205000794,1.9574751602718359,1.7106001108295876,1.862429973138897,0.5209859285928131,-1.301269169790415,-54.944832558
2.0396528030180527,2.0030516657288797,1.7824407342859854,2.231082774153262,0.28799835520255174,-1.4836145548515993,-54.943980051
2.487812864960056,1.8684004197397401,2.1009959546203434,2.0372578137786617,0.5142013427364128,-1.9689406654582158,-54.93793231
1.918055146152942,1.9350492383652884,2.0570166691622345,1.9127236209649467,0.14725304383844215,-0.695419981580157,-54.957819207
1.8981282103005084,1.9349948641781445,1.4946736888758627,2.235529533136699,0.38652783171467314,-2.4211519458871993,-54.94623887
1.9228763374395135,1.96800137033401,2.025160065770574,1.809520391244884,0.1316053129861048,-1.0414128846743302,-54.955120082
2.0855677369945678,2.203677581144994,1.7708169742900188,1.9296427058844152,0.3088413027680812,-2.9502409172884807,-54.945225347
2.048221661800842,1.9302916173128533,1.794482266813446,2.2645784893541325,0.19659095196785048,-1.2527634531498688,-54.941078694
1.9063807596680464,1.7652277352623236,1.8286065279513626,1.8907096355719721,0.17365511397764433,-3.036973414287492,-54.950585141
2.465512090749368,1.895784318663581,1.6008679856746768,1.909005960306911,0.309407556348309,-2.633388187724937,-54.93191947
1.6377398576783233,1.916818801951781,1.7024386458077183,1.8230959918656042,0.33045795146746904,-1.8743194356432427,-54.937751734
1.7252863096217446,1.9292365124271156,2.1368466218282998,2.0314125453513605,0.8597670422385725,-1.8528772179302686,-54.961699081
1.6597806004296818,1.8133929974894325,1.8048272258917022,1.8327937960663154,0.5058955364131865,-2.53530719971183,-54.943873314
1.8799168633816408,2.1386809178861497,1.9887437524525273,1.9687711729909614,0.18350843586729423,-1.1312466311307319,-54.951346372
2.1665035415164415,1.923048571741201,2.1086675636946826,1.8430014374797226,0.4689174698157041,-1.8752803234597633,-54.957076566
1.8868473273036535,2.196585536534817,2.205062287350612,2.0245887147514154,0.7309488519188932,-1.981927268217272,-54.960380422
1.8929884450769086,1.873020783515942,1.902840447873982,2.2222998944538053,0.2633318053419213,-3.118658837881744,-54.947267892
1.7031535798521933,2.0138066567662873,1.92246915284229,2.0451011306313402,0.3147075035898823,-2.4235679217804384,-54.946809224
2.241596957798927,1.9832320150031628,1.8017503131150965,2.298408532951278,0.7385807076975082,-2.5045957900372744,-54.941831633
2.3990142332977817,1.9891452370517113,2.1518491672619144,2.0837438246822217,0.5068486349024065,-2.048938049299338,-54.942675317
2.0913581695025867,2.091872042152706,1.9558949347118202,1.9341194063125398,0.25955223334664274,-1.0162845383507453,-54.949994309
1.8474861892488788,1.8757921158283126,1.698213430666713,1.81285177217023,0.722915789467465,-1.8226787449975472,-54.961453354
2.2024174302912725,1.9698798067302568,1.8497331592385278,1.865720947373008,0.6391202505039071,-2.8586413081677864,-54.953947836
1.84767991792459,1.874336420114231,2.2436880012012077,1.737763584230286,1.0147174694226015,-1.9485270040122056,-54.965248752
1.918747207860213,1.741810868661697,1.8179272952624204,1.8829599175796943,0.45226472832191544,-1.4098213897562635,-54.952605771
1.9099444503403622,1.7849982032424856,1.4611219447053498,1.9613975930489198,0.4385352507519245,-2.7055395982643144,-54.953660205
1.945951740669333,1.918032364562982,1.9597071222156297,2.2546184748088605,0.0312863991581959,-2.228109741650746,-54.945105522
2.305564720585988,2.1953798405500122,1.709713233148772,2.034041463725183,0.7797172560070742,-2.2753580871298675,-54.944141987
2.1923182757103055,1.953590991624276,2.008250280846269,2.2261081015816404,0.25936561986281736,-1.462313050916071,-54.942027964
2.140903889073321,2.0460875238004426,1.8773751128685632,1.9530331743934677,0.0961435776664592,2.8585216145455554,-54.946908055
1.9599500721128633,1.7434870570146708,1.937880274979454,1.8471288701588633,0.164330993739825,-2.110362370541168,-54.950269584
1.7747326854387993,1.9434693512084513,1.9813055849345123,2.090748660405233,0.14760951827466412,3.0966258952440633,-54.949310932
1.8171077902009567,2.093712667036337,1.4661314224231288,1.9173554316565842,0.4815800020346473,-2.768509268305258,-54.952641116
2.028863039276498,1.8993290484049568,1.728959917179505,2.050668165716189,0.2349695917951524,-1.184486201429792,-54.950154482
2.3945789761655556,1.9519054759259191,1.7316786518695153,1.8668482826285884,0.6248063344083152,-2.423556417637212,-54.943994927
2.0610182100844496,2.179722933301121,1.8623624820304803,2.1211864645833467,0.18912647325743012,3.1271161514035035,-54.941397126
2.1363820404114295,1.9648766992712279,1.9343371079186762,2.115947846480392,0.2120883816120573,3.075526600157818,-54.946801255
2.1527809967245797,2.110578527995054,1.8618015067122586,1.8780028331289835,0.21341618322536102,-2.0790934289535645,-54.946648621
2.2720512112261093,2.171490836868713,1.503594535107754,2.03608899281593,0.41992619077633014,-2.5711473762509542,-54.936868572
1.8495129345510664,1.8067136163826143,1.7816430274503798,1.8775108979674011,0.2769769650281558,-2.3820389486087037,-54.953864343
2.279696635773175,1.99467020721491,1.9730281423997849,2.3304673814493793,0.44573947722990287,-1.7689505077289176,-54.934583757
2.0187008165578613,1.919321415886673,1.7826105151157048,2.2587077362728105,0.023010592671486228,-2.814547771344382,-54.940526696
1.9072673545483858,2.096024005797489,2.0892018857435697,2.003366748766301,0.7664375728951188,-1.5545982837222776,-54.963777447
1.876579394835175,1.9863528440139204,1.7870950358163515,1.7136557049822094,0.2635184348724485,-2.8297686419686325,-54.94687168
2.0693418768913587,2.047048965692587,1.9521908183599546,2.0311643809602438,0.093465364411086,2.7453488457070625,-54.949333647
1.9913759559310544,2.1792009592062924,2.1630408042261537,2.000623385940916,0.7456463528510626,-2.249900005478594,-54.961561519
1.8324527596263382,1.9927656496324055,1.9420914489486,2.126782628839713,0.18291340412720264,-1.4527322034348924,-54.950432148
2.0905637385258484,2.024072546282499,1.7598831259366183,1.9857322539476003,0.40428319630479853,2.9483296814343936,-54.950781838
2.231397709539583,1.8677511402134788,1.7447293836468158,1.7776815717804997,0.3546918604069166,-1.3356560341070933,-54.94183836
2.3215031974911846,2.0162977391508843,1.603730012350235,1.8470230219752781,0.3449976835878381,-2.0007880387512516,-54.939615262
1.8234889839881254,1.9329845036206952,1.8487668732532534,1.8680563642540862,0.1627544532928121,-1.053915827158585,-54.952706001
1.8745418323521605,1.9872128421150888,2.1954495497067006,2.242924443504918,0.5492197268261917,-2.0581659733338085,-54.956424459
1.8085842628163,1.9425127664754254,2.0295526332459315,2.1603993748416506,0.07363551134033977,-1.7483288513980342,-54.949075696
2.16190269844316,1.8510668360796028,2.0301007356476872,1.7320375909700394,0.7752569938318647,-1.7787295145875164,-54.953965022
1.9377840232868957,1.8113950878839589,1.7707337190607657,2.1774009783455583,0.7598778693083977,-1.9317292005777034,-54.956818862
1.775637665550909,2.0445661293280915,1.8576593226149412,2.1465857214478175,0.5902154527613973,-1.5109453302825795,-54.950083592
2.0161725525964136,2.0483369651347387,1.756456819901824,2.175165722486479,0.264197723748573,-1.3092126027693827,-54.944797331
1.8243145358430308,1.8917870923587659,1.9696841440512831,1.8157500449651236,0.39747093807828326,-3.0069926242088805,-54.956501461
1.6380946730684531,2.07412542000874,1.878366283434818,1.9749161251547596,0.23233569344513694,-2.5672778450969767,-54.93632413
1.9901784435237557,1.763827350905405,1.8804185941000713,1.8984903789981054,0.6579885055960195,-1.6644170139565246,-54.959420361
1.988562464217119,2.05752374107652,2.0402803571224273,1.7349589755092074,0.3830656217455786,-2.4018685578234305,-54.952563342
2.1618864585107045,1.9523166092111135,1.581305406500577,2.1744676276571346,0.5400525099349575,-2.7481679107807655,-54.94621587
2.02552923947573,1.9800472758662353,1.7958029441528927,1.7540337252232077,0.2022487856851309,-1.7991942821858096,-54.948478689
2.244939258015287,2.0566738967569465,1.6356942897547009,2.2722329727064348,0.4038344409161798,-2.6927876935420616,-54.932958929
2.081244082773346,1.9860270370692206,2.1427966151261386,2.091012820392852,0.24814926290755693,-1.2074880186928045,-54.953884061
2.0427928399126087,1.9494611048100394,1.816018983992438,2.30448652286517,0.18520931577256083,-1.341866563319946,-54.93945915
1.6288534467263516,2.076473598719229,1.6694402927479706,1.931738709981543,0.47537728321037664,-2.103365750386749,-54.937819427
1.9343810020553922,1.7935432504635294,1.9925993091268341,2.034124452583958,0.4989714009126487,-2.8086757939422458,-54.958168645
1.7688820980602487,2.052349155369255,1.7468335435638145,2.113481780952923,0.4270912593105379,-3.05291877293228,-54.946717826
1.9048063110463387,2.0914570929855953,1.5462399126506396,2.2700832548163383,0.320618128559336,-2.297056173961934,-54.940062887
1.914326920891538,2.0304409939163515,2.1975275251410715,1.9365777591220974,0.473410139187739,-2.6389047636211593,-54.963834227
2.110707516850161,2.137836754631463,2.0511548337961862,2.0298801079873945,0.13330545534678773,-1.5251714952901136,-54.947287297
1.9446596225719874,2.0615694620374474,1.9985304192181819,2.2412137500724425,0.14174066694603943,-2.597029449356811,-54.945477936
2.3415000753037973,1.8116343375373152,1.7010516452817468,1.9650074942486904,0.5984376971174932,-2.422319760250678,-54.944386656
2.2648962587020893,1.9914923542040932,1.9708004590857549,2.3317413666163405,0.2637860501547698,-1.4378686936103793,-54.93140925
1.732318219553763,2.035038252234315,1.940940026511252,2.1480945891911474,0.8458294278556755,-2.540568697814849,-54.954026645
1.9434835330579283,2.241093507820564,1.7589272949487966,2.196731533359618,0.544816157682168,-2.6458506236372776,-54.943928661
1.949461159460477,1.918910430605277,2.0791565424050593,2.062098699531,0.09876294749424783,2.9576001740862927,-54.955807847
1.9976802275779295,1.9604745606116492,2.378978826243521,2.055449227054,0.3672391467896895,-1.4002629345576671,-54.963456704
1.9129919223817464,1.8245403795843373,1.994406457241264,1.7809342313963028,0.183175471985418,-1.358101078877725,-54.952805889
1.755355868411126,1.7339382487426012,2.047651467264067,1.8584309465637552,0.5668921264023361,-1.8472327766416832,-54.952844555
1.744131940591564,1.9292807741631917,1.8639997075546364,1.7251469532168993,0.19699837664487577,-2.2281287547692687,-54.943236681
2.1491289864619514,2.068241191724392,1.6265778949011582,2.034761417995599,0.27222302674300697,3.0955725378879873,-54.943707738
2.1077408421967485,1.9834614848197132,2.1220100791138434,1.96407939102922,0.02882383313641283,-3.0746876361800743,-54.953562765
1.9484756225852946,2.14294322503799,1.9108258872510537,1.8392629061906305,0.6426457057449672,-1.730100499256741,-54.958187237
1.8155120791996107,1.9421371237618774,1.5260850607771341,1.9142513197456135,0.32669330359249876,-1.8365217230714568,-54.952901244
1.8747074956510803,2.1422153064487395,2.087867490825246,2.0856215728123977,0.20090538637435848,-1.9566266515881063,-54.951293988
2.064881485614544,1.8158680472159299,1.9079341415199689,1.7544685352401468,0.2549731954824135,-2.5231583384441127,-54.948310539
2.208083266875187,1.978354177047117,1.970993203169102,2.156955384360212,0.27897461898606135,-2.4249187280965536,-54.944830617
1.799937982844862,1.8627025917332134,2.055643679114795,2.016724038121218,0.09702192938164404,-2.756612128075323,-54.953920672
1.8972698522000468,1.9083025393873891,1.7819934249296623,1.9282920710228315,0.10609906353927763,2.986237635463246,-54.953518359
2.075148727884314,2.1585161227536216,1.6206688447771012,1.9143930847426458,0.4182644623294899,3.038152628666924,-54.946745392
2.337475576279375,1.9830908678001442,1.8895826752528124,1.886413534904619,0.22444426156619265,-1.6732187126012212,-54.940898893
1.9415473733236692,2.1306392690824176,1.9002137532745706,1.8909274045495652,0.5031062564924964,-2.996824680654669,-54.955975694
2.022232077646099,1.9827364308107238,1.6925543665558076,1.7851825595567874,0.44236829979568343,-3.000152890548127,-54.952793501
1.8272638165238255,2.112051985442534,1.69168965202621,1.8871560615672136,0.8887831220204118,-2.573380070898959,-54.962712284
1.9152126987217875,2.216525831667839,1.9041182893522228,2.2473267126498917,0.2575417439044618,-1.4451059714820933,-54.937877877
2.1703222145871175,1.99845241876443,1.4593907768191072,1.9342280705649855,0.46265290210296217,-2.2150757537506527,-54.950439363
2.323032688122495,2.1862995398048897,2.0863941315581935,2.0535739167246634,0.3341980004725417,-1.9522361719450994,-54.937477686
1.8627069433954382,1.8778474945026578,1.6603615860975431,1.7573314026455245,0.28521747232102457,-2.01518113888609,-54.949892215
2.040737183524741,1.9404053708066045,1.808225983944599,2.303149105578924,0.695303926536546,-2.231941195238934,-54.950791251
1.7309428887477905,1.9962517541735918,1.9263519364842054,1.848745593985825,0.2407396783884151,-1.8671881880579124,-54.949642171
1.7817021153068213,2.045256588405855,1.8563034429269718,2.187611305317197,0.5094225886817284,-1.7609631551697327,-54.948495631
2.4470161099474437,1.8788454547299809,2.011108968628177,1.9170076001918221,0.49379144236701544,-1.882553140621209,-54.941220897
2.077962262449964,2.067869630131966,2.0123772391622343,1.876271631210125,0.4309491424190693,-1.3099203643827713,-54.955214102
2.1260539656951214,1.9621400426669293,2.0139653101228188,1.9494524431832572,0.37916895020019986,-3.078968019469713,-54.95479893
2.0187772372156965,1.97440736777913,1.9633289352327652,2.239570401350034,0.1795725493811465,-2.9086477942089046,-54.946010079
1.8958190595014281,2.1587391367359916,1.9611989211666332,1.9926575655916299,0.19887489513323325,-1.3313157631574535,-54.95042294
1.7951351744022668,1.7675416708216558,2.233205304167894,2.0115869619765583,0.5340914278179273,-2.0971168208562285,-54.958827064
1.750361277267052,1.91562752209514,1.575086552730342,1.697729133763867,0.3795136269183637,-2.512525952332679,-54.941213431
1.8498316338895324,2.036728342293074,1.6976532804168454,2.096186669957861,0.477808624866133,-1.4609500885239919,-54.951501226
1.7485727720980928,1.7583113709464298,1.6083844237965232,1.8733536565249878,0.36727569887033773,-2.765283235872141,-54.945611633
1.9972329596065008,1.7596061760057582,1.5973603186835554,1.872146674670585,0.6287996690628498,-2.138008390671922,-54.956779074
2.220334113155803,1.9022300945432429,1.754296034231177,1.8326734908403453,0.30412766723610946,-2.9924400837420158,-54.945337347
1.9184218865886358,1.7250438946125877,2.291790261282353,1.9375500132032006,0.5114734949909383,-1.7543020936229472,-54.959775454
1.9956247241761533,1.964087015720242,1.7671942681553439,2.105612021042175,0.23567880207794234,-2.744701819588804,-54.95115516
1.9221605414362763,1.8561911636734025,1.8924023835219586,2.0342839154754273,0.4504822067906068,-3.0845811813046082,-54.957344408
1.998312617242524,1.9960155903316832,2.0495188745690514,1.7218743790116529,0.8873063071111473,-2.2114867601620936,-54.961638217
1.9925236318872737,1.8428181516778448,1.9518477147624993,2.0708183837234255,0.24519326930247248,-2.992627981348743,-54.953611203
1.783868334129375,1.8372467055079624,1.8580532179464813,1.959730507503775,1.027694245098564,-2.43541648625402,-54.966856359
1.973805518465119,1.8315086173510882,2.033435416811102,1.9021265425809515,0.20747422390741777,-1.179453833341638,-54.956835421
1.9426797119610146,2.0889108982751523,1.5995802241864283,1.7552236846550655,0.4060350240343765,-2.2149463465072454,-54.949007119
1.9538123172161204,2.030479961783103,1.9176657536271837,2.120136180719759,0.30106293685501184,-3.130131824149954,-54.951606294
2.035335463007027,2.210207338277401,1.61446717030297,2.093403825961393,0.3437923639608863,-2.0894690174948196,-54.942829658
1.877562655342503,1.913331327859633,1.8825209209587088,2.2225431200270034,0.26742006621468467,-3.0859653521098425,-54.947357247
1.9050019420582156,1.9429771499451851,2.05753491861976,2.0609809978077855,0.5266771901825188,-2.823576418860524,-54.961427605
2.0980980343308766,1.9621955010055956,1.674842463224123,1.9575194742034612,0.5447146936043489,-1.664834529593229,-54.956404044
2.0279293964795015,2.0454747087914815,1.4948767314130684,1.8820961449186195,0.5527160192824088,-2.8332602944420535,-54.956004625
1.815545195868884,1.8951635591292413,2.066446928312941,1.9938035966150913,0.11561838534484589,-2.9915266065377963,-54.9557665
2.3966083695694866,1.972840697951988,1.928701129572298,2.0790831899042272,0.1433913269389871,-1.7246235962875436,-54.934162014
1.9456894682188963,1.9770468513018196,1.8940127545477683,2.1086867215927483,0.23777448855526306,-1.8020978355603636,-54.953593795
1.8832901645522335,2.0871494688155035,1.7575731911676775,2.1095197788607236,0.4381883183694693,2.971100676343913,-54.94881633
1.7226905835168747,1.9355693668411955,1.586899670973893,2.063514420921437,0.3513374091205589,-2.7067109751665073,-54.945713373
2.02153326441074,1.8039101657456476,1.7592718905235414,1.9345631585583178,0.5194307400981886,-1.411308183039721,-54.955576302
1.824458817468357,1.9603935595243638,1.8777937180613287,1.880311780928329,0.16475760280226695,-1.1946781432566373,-54.95352225
2.0213116666734323,2.032880524730206,1.875605903249398,1.9350707310445276,0.5233727016863979,3.140444456666448,-54.957350291
2.152470220279212,1.9535851197152372,1.7970089998083285,1.91638741771675,0.4200985607959163,-1.2174992910857467,-54.951232967
1.9803554820551408,1.9132576885901103,2.163952231449651,2.2821674582191935,0.8838930347309675,-1.9926083063414706,-54.959310103
1.8685920463148913,1.9919245632291642,2.101378426459696,2.0381635623982706,0.14096128177148312,-1.7163736778017475,-54.957151582
2.408961436359176,1.9329531196193395,1.5407041191875026,2.0816779796510665,0.3922931214570168,-2.355491418013078,-54.934168109
1.8848003822272617,2.180182025200337,2.0166334387781695,2.2173655365894676,0.6248613829375729,-1.7875206445377265,-54.94947137
1.887299586230682,1.9756046145766974,1.6803327239344812,2.0168479375231727,0.39900788167757206,-3.0552737264379544,-54.955309445
1.986314047567843,2.0097943619468515,2.105362383301735,2.0590554436139707,0.17379841171225788,-2.8167809482103396,-54.95612998
1.9888912490444828,2.066047374428406,1.4926353680154893,1.9646872975299887,0.7761523387056072,-2.623273612015675,-54.962086772
1.9637995694515065,2.035654065408067,1.8233292871260758,1.96723207757096,0.3578525951491817,-2.784263826938025,-54.956833796
2.223649352405568,1.948959213974941,1.653636583962776,1.9271562014138406,0.5264875813207557,-1.4805256352863632,-54.949360108
